"","x","y"
"476",3.14285714285714,4
"477",0.285714285714286,11.2
"478",1.28571428571429,7.8
"479",1.28571428571429,9
"480",1.57142857142857,8.4
"481",1.57142857142857,5
"482",1.57142857142857,8.2
"483",1.28571428571429,8.8
"484",0.857142857142857,10.6
"485",1.28571428571429,8.6
"486",2.28571428571429,6.6
"487",13,6
"488",0.428571428571429,11.4
"489",1.42857142857143,6.8
"490",1.71428571428571,7.2
"491",1.57142857142857,7.4
"492",1.14285714285714,6.6
"493",0.857142857142857,10.2
"494",1.85714285714286,6
"495",1,7
"496",1,8.8
"497",4,7.4
"498",1,10.2
"499",0.714285714285714,9.8
"500",1.42857142857143,9.4
"501",1,9.4
"502",1.57142857142857,9.8
"503",0.571428571428571,10.6
"504",1.71428571428571,8.8
"505",0.571428571428571,10
"506",1.28571428571429,7.6
"507",0.857142857142857,10
"508",1.28571428571429,7.8
"509",0.714285714285714,10.4
"510",2.71428571428571,6.8
"511",0.857142857142857,9.8
"512",1,9.2
"513",1,11
"514",1.14285714285714,6.8
"515",1.57142857142857,8
"516",0.857142857142857,9.6
"517",0.857142857142857,11.2
"518",1.28571428571429,8.8
"519",1.28571428571429,7.6
"520",1,8.2
"521",1,11
"522",6,7
"523",3,5.2
"524",2.71428571428571,5.6
"525",1,9.6
"526",1.14285714285714,10
"527",1.28571428571429,7.8
"528",14.1428571428571,6
"529",0.714285714285714,9.6
"530",1.71428571428571,7.4
"531",1.71428571428571,8.4
"532",1.28571428571429,8.8
"533",1,10
"534",0.714285714285714,11.4
"535",0.857142857142857,10.4
"536",1,10.6
"537",1.71428571428571,7.4
"538",1,10
"539",7.14285714285714,7.2
"540",0.857142857142857,3.4
"541",1.42857142857143,7.2
"542",3.57142857142857,4.6
"543",3.57142857142857,6.2
"544",1.28571428571429,9
"545",1.57142857142857,8
"546",1.85714285714286,8
"547",1,10.2
"548",1,8
"549",1,9.4
"550",7.57142857142857,7.8
"551",8.14285714285714,5.8
"552",9.28571428571429,5.2
"553",9,4.4
"554",8.14285714285714,5.8
"555",7.42857142857143,6.8
"556",8.14285714285714,6.8
"557",8.14285714285714,6
"558",8.14285714285714,6
"559",8.42857142857143,5.6
"560",7,7.6
"561",10.8571428571429,6
"562",7.85714285714286,5.8
"563",8.71428571428571,5.6
"564",9.42857142857143,7
"565",9.42857142857143,7
"566",10.2857142857143,6.6
"567",9.85714285714286,6.6
"568",10.7142857142857,6
"569",10.875,6
"570",9.14285714285714,5.6
"571",8.85714285714286,5.2
"572",7.14285714285714,6
"573",7.14285714285714,5.8
"574",9.71428571428571,6.4
"575",7.85714285714286,7.6
"576",8.28571428571429,6.2
"577",9.85714285714286,7.6
"578",9.42857142857143,7.2
"579",10.1428571428571,7.2
"580",11.1428571428571,6.4
"581",8.85714285714286,6
"582",10,6
"583",7.14285714285714,5.8
"584",7.28571428571429,7.8
"585",8,7.8
"586",10.1428571428571,7.2
"587",10.4285714285714,6
"588",8.85714285714286,6
"589",11.2857142857143,6.4
"590",6.85714285714286,7
"591",9.85714285714286,5.6
"592",11.2857142857143,6
"593",9.85714285714286,7
"594",9.85714285714286,7.2
"595",9.71428571428571,5.8
"596",8.71428571428571,5
"597",9.28571428571429,7
"598",9.57142857142857,6.4
"599",10.4285714285714,7.2
"600",7.85714285714286,6.6
"601",6.85714285714286,6.8
"602",6.85714285714286,7.8
"603",7.57142857142857,5.6
"604",8.42857142857143,5.8
"605",9,5.6
"606",5.57142857142857,6
"607",7.28571428571429,7.8
"608",10,6.2
"609",5.71428571428571,5.8
"610",10.4285714285714,5.4
"611",10.7142857142857,6.4
"612",10.4285714285714,6.4
"613",6.42857142857143,6.6
"614",7.85714285714286,6.4
"615",8.85714285714286,5.6
"616",8.85714285714286,6
"617",8.57142857142857,6
"618",10.7142857142857,7.4
"619",7.42857142857143,6.6
"620",8.85714285714286,5
"621",9,4.4
"622",8.14285714285714,5.8
"623",7.85714285714286,5.8
"624",8.28571428571429,5.6
"625",6.85714285714286,7.8
"626",10,5.8
"627",9,4.8
"628",10.2857142857143,6.8
"629",8.85714285714286,5.6
"630",8.85714285714286,6.2
"631",10.5714285714286,5.6
"632",9.85714285714286,7
"633",6.85714285714286,6.6
"634",10.8571428571429,7.2
"635",7.57142857142857,5.8
"636",9.14285714285714,7.6
"637",6.57142857142857,4.8
"638",9.42857142857143,7
"639",8.85714285714286,5.6
"640",8.28571428571429,7.6
"641",9.14285714285714,6.6
"642",9.28571428571429,5
"643",7,7.6
"644",8.71428571428571,5.2
"645",10.2857142857143,6.6
"646",7,7.4
"647",9.57142857142857,6.6
"648",5.42857142857143,5.8
"649",7.57142857142857,6
"650",8,7.6
"651",7.42857142857143,7.8
"652",8.42857142857143,5.8
"653",8.14285714285714,7.6
"654",7.57142857142857,7.8
"655",7.57142857142857,7.8
"656",9.14285714285714,5
"657",8.42857142857143,6
"658",9.28571428571429,5.6
"659",13.2857142857143,5.2
"660",20.7142857142857,4
"661",24.8571428571429,7.2
"662",22.5714285714286,4.2
"663",20.2857142857143,4.4
"664",20.7142857142857,4.8
"665",22.7142857142857,5
"666",21.8571428571429,5
"667",22.7142857142857,6.6
"668",22.1428571428571,5.6
"669",22,4.6
"670",21.1428571428571,4.6
"671",21,3.6
"672",20.4285714285714,3.4
"673",20,3.4
"674",19.4285714285714,3
"675",24.1428571428571,6.6
"676",19.4285714285714,3.4
"677",19.8571428571429,4.8
"678",19.7142857142857,4.2
"679",19.2857142857143,5.6
"680",20,4
"681",20.7142857142857,5.6
"682",23.1428571428571,5
"683",23.1428571428571,5.2
"684",24.2857142857143,5.4
"685",17.7142857142857,3
"686",22.4285714285714,4.8
"687",23,5
"688",19.5714285714286,3
"689",19.5714285714286,4.2
"690",24.1428571428571,6.8
"691",23.1428571428571,5.8
"692",14.7142857142857,4.6
"693",21.2857142857143,4.4
"694",21.4285714285714,3.8
"695",20,3
"696",21.5714285714286,5
"697",20.7142857142857,4.2
"698",22.2857142857143,4.8
"699",21.1428571428571,4.6
"700",20.7142857142857,5.2
"701",19,4.8
"702",22.7142857142857,5.6
"703",20.5714285714286,4.2
"704",24.5714285714286,6.4
"705",22.1428571428571,5.8
"706",22.1428571428571,4.8
"707",23.2857142857143,4.8
"708",24.2857142857143,5.4
"709",18.4285714285714,5.6
"710",22.2857142857143,5.2
"711",20.4285714285714,3.4
"712",20.2857142857143,4.4
"713",19.8571428571429,3.6
"714",25,5.8
"715",21.7142857142857,3.6
"716",20.8571428571429,4.2
"717",24.7142857142857,4.6
"718",16.8571428571429,3.4
"719",20.5714285714286,4.4
"720",23.7142857142857,6.8
"721",21.8571428571429,3.2
"722",19.4285714285714,4
"723",21.2857142857143,4
"724",20.1428571428571,4
"725",24.5714285714286,4.6
"726",20,3.2
"727",25,5
"728",22.8571428571429,3.8
"729",19.1428571428571,3
"730",20.4285714285714,3.8
"731",19.4285714285714,3.4
"732",19.8571428571429,4.2
"733",20.7142857142857,4
"734",22.8571428571429,4.6
"735",18.4285714285714,4
"736",19.8571428571429,3
"737",20.5714285714286,4.4
"738",22.7142857142857,4
"739",24.2857142857143,4.2
"740",22.8571428571429,4.6
"741",24.4285714285714,4.6
"742",18.8571428571429,3
"743",24.4285714285714,5.2
"744",19.5714285714286,3.2
"745",17,4.2
"746",19.2857142857143,3
"747",20.5714285714286,4.2
"748",19.1428571428571,3
"749",18,3
"750",23.7142857142857,6.6
"751",20.7142857142857,3
"752",24.4285714285714,5
"753",24.7142857142857,5
"754",20,3
"755",19.2857142857143,4
"756",18.7142857142857,4.2
"757",21.1428571428571,4.2
"758",18.2857142857143,3
"759",21.7142857142857,3.8
"760",20.7142857142857,4
"761",21.7142857142857,4.4
"762",25.5714285714286,5.6
"763",22.1428571428571,3.8
"764",22.1428571428571,7.2
"765",24.1428571428571,5.8
"766",19.8571428571429,4.2
"767",20.5714285714286,3.8
"768",18.4285714285714,3
"769",24.2857142857143,6.4
"770",23.7142857142857,7.6
"771",24.2857142857143,7.4
"772",23.5714285714286,7
"773",28.4285714285714,7.2
"774",28.1428571428571,7.2
"775",24.5714285714286,6.8
"776",24.2857142857143,6.6
"777",23.1428571428571,7.6
"778",23.7142857142857,7.6
"779",22.5714285714286,7.2
"780",24.2857142857143,6.8
"781",23.1428571428571,7.6
"782",22.2857142857143,7.6
"783",27.4285714285714,7.4
"784",18.2857142857143,6
"785",25.7142857142857,5.8
"786",26.1428571428571,7
"787",24.8571428571429,7.6
"788",12.4285714285714,6.8
"789",23.7142857142857,6.8
"790",24.5714285714286,7.4
"791",24.1428571428571,4.6
"792",24.4285714285714,6.6
"793",28.1428571428571,7.4
"794",21.7142857142857,6
"795",25.4285714285714,7
"796",25.2857142857143,6.8
"797",23.8571428571429,7
"798",24.8571428571429,6.6
"799",23.7142857142857,6.8
"800",28.2857142857143,6.4
"801",24.2857142857143,6.6
"802",25.1428571428571,6.8
"803",24.1428571428571,7.6
"804",23.5714285714286,6.6
"805",19.5714285714286,7.8
"806",24.2857142857143,6.4
"807",21,6.2
"808",21.1428571428571,7.4
"809",22.2857142857143,5.8
"810",21.7142857142857,5
"811",24.4285714285714,4.8
"812",24.4285714285714,6.8
"813",26.2857142857143,6.2
"814",25.4285714285714,6.8
"815",25.5714285714286,5.8
"816",24.5714285714286,7.6
"817",21.4285714285714,7.6
"818",21.2857142857143,6.6
"819",28.2857142857143,6.8
"820",25,7.2
"821",23.1428571428571,7.4
"822",22.2857142857143,7
"823",26.1428571428571,7
"824",26.1428571428571,6.8
"825",24.8571428571429,7.4
"826",24.5714285714286,6.6
"827",25.4285714285714,5.8
"828",22.2857142857143,7.6
"829",25.2857142857143,6.6
"830",22.7142857142857,6.8
"831",24.5714285714286,7.8
"832",21.4285714285714,6.8
"833",21.1428571428571,6
"834",23,6.8
"835",26.5714285714286,6.2
"836",23.5714285714286,7.2
"837",26.7142857142857,6.8
"838",27.5714285714286,7.2
"839",27.1428571428571,7.2
"840",26.7142857142857,6.8
"841",27.2857142857143,6.2
"842",23,7.2
"843",23.5714285714286,7.8
"844",27.1428571428571,4.6
"845",22.8571428571429,6.4
"846",22.2857142857143,7.4
"847",26.2857142857143,7
"848",25.5714285714286,5.6
"849",25.1428571428571,6
"850",23.8571428571429,7.2
"851",25.5714285714286,6.2
"852",24.2857142857143,7.2
"853",24.8571428571429,6.4
"854",18,3.2
"855",25.4285714285714,7.2
"856",25.7142857142857,6.8
"857",26.4285714285714,4.8
"858",23.4285714285714,5.8
"859",24.8571428571429,6.8
"860",23.1428571428571,7.2
"861",24.8571428571429,6.8
"862",26.8571428571429,6.8
"863",24.2857142857143,7.2
"864",27.7142857142857,5.6
"865",23.2857142857143,5.4
"866",25.7142857142857,6.8
"867",26.2857142857143,6.8
"868",24.5714285714286,7.2
"869",25,6.8
"870",27,7.2
"871",21.1428571428571,6.6
"872",24.1428571428571,7.2
"873",26.7142857142857,6.8
"874",22.1428571428571,7.4
"875",27.5714285714286,7
"876",28.2857142857143,6.8
"877",23.4285714285714,5.6
"878",25.5714285714286,6.6
"879",19.8571428571429,3
"880",22,4.4
"881",18.4285714285714,3
"882",19.5714285714286,3.4
"883",23.7142857142857,7.2
"884",24.7142857142857,6.8
"885",23.5714285714286,6.4
"886",20.7142857142857,4.6
"887",18.1428571428571,4.8
"888",24,7.2
"889",18.4285714285714,3
"890",24.4285714285714,6.2
"891",24.1428571428571,7.8
"892",20.4285714285714,6.6
"893",16.2857142857143,3.4
"894",19.5714285714286,3.2
"895",21,4.2
"896",20.2857142857143,4.2
"897",24.5714285714286,5.2
"898",15.4285714285714,3
"899",25.1428571428571,7
"900",19.5714285714286,5.6
"901",23.5714285714286,5.6
"902",24.8571428571429,5.4
"903",17.4285714285714,4.2
"904",23.4285714285714,7
"905",24.7142857142857,5.8
"906",22.1428571428571,5.4
"907",24.2857142857143,4.8
"908",24.7142857142857,7
"909",18.4285714285714,3
"910",23.4285714285714,4.2
"911",23.1428571428571,5.2
"912",20.4285714285714,5.8
"913",20.1428571428571,3.4
"914",23,3.4
"915",16.8571428571429,4.6
"916",23.1428571428571,7.6
"917",17.7142857142857,4.2
"918",17.2857142857143,3.8
"919",23.5714285714286,5.6
"920",20.7142857142857,3.4
"921",17.7142857142857,3.2
"922",23,5.4
"923",24.1428571428571,4.4
"924",22.8571428571429,7
"925",21.4285714285714,3.6
"926",24.2857142857143,6
"927",24.1428571428571,5.4
"928",20.4285714285714,3.6
"929",21.2857142857143,4.4
"930",16.2857142857143,3.4
"931",17.8571428571429,3.8
"932",18.4285714285714,3.8
"933",17.4285714285714,3
"934",24.8571428571429,4.6
"935",22.7142857142857,7.2
"936",23.1428571428571,5.6
"937",17.2857142857143,3.8
"938",21.2857142857143,4.4
"939",23.8571428571429,4.2
"940",22,4.4
"941",17.5714285714286,3.8
"942",18.7142857142857,3.8
"943",22.7142857142857,6.8
"944",20.8571428571429,6.4
"945",18.4285714285714,4.8
"946",18.4285714285714,3
"947",20,3.8
"948",17.8571428571429,3
"949",19.4285714285714,3.8
"950",24.2857142857143,7
"951",17.8571428571429,3.4
"952",21.4285714285714,4.6
"953",17.8571428571429,3
"954",20.2857142857143,4
"955",24.1428571428571,6.2
"956",23.4285714285714,3.8
"957",24.2857142857143,6.8
"958",17,4
"959",24.1428571428571,6.4
"960",21.8571428571429,3.8
"961",23.5714285714286,3.4
"962",17.7142857142857,3.8
"963",23.8571428571429,7.8
"964",24.4285714285714,5.4
"965",23.5714285714286,3.8
"966",20.7142857142857,3.8
"967",22.7142857142857,6.6
"968",23.8571428571429,6.4
"969",27.5714285714286,6.8
"970",23.7142857142857,3.4
"971",24.4285714285714,5.2
"972",24,4.2
"973",23.5714285714286,7.4
"974",17.8571428571429,3
"975",20.8571428571429,3.4
"976",20.4285714285714,4.2
"977",21.7142857142857,4.4
"978",17.7142857142857,4.2
"979",17.4285714285714,3.4
"980",23,7.6
"981",18.4285714285714,3
"982",25.4285714285714,7.6
"983",23.4285714285714,3.4
"984",17,3.8
"985",23.5714285714286,4.2
"986",23,4.8
"987",21.7142857142857,4.2
"988",23,4.6
"989",11.5714285714286,4.5
"990",9.57142857142857,3.8
"991",11.7142857142857,3.4
"992",11,3
"993",15.7142857142857,7.2
"994",11.7142857142857,3.6
"995",11.8571428571429,3.8
"996",11.4285714285714,5
"997",11.2857142857143,4
"998",9.14285714285714,3.6
"999",6.14285714285714,5.2
"1000",9.42857142857143,4
"1001",10.8571428571429,3.2
"1002",11,3.2
"1003",10.7142857142857,7.2
"1004",10.5714285714286,3
"1005",10.7142857142857,3.4
"1006",11.4285714285714,6.2
"1007",9.42857142857143,4.8
"1008",11.2857142857143,3.8
